countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value
ZMB,Zambia,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.893
ZMB,Zambia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.58
ZMB,Zambia,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,2414.954
ZMB,Zambia,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,3267.645
ZMB,Zambia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,2833.253
ZMB,Zambia,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.528
ZMB,Zambia,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.498
ZMB,Zambia,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.558
ZMB,Zambia,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.32
ZMB,Zambia,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,23.737
ZMB,Zambia,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,57.676
ZMB,Zambia,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,31.132
ZMB,Zambia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,56.799
ZMB,Zambia,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,58.533
ZMB,Zambia,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,54.916
ZMB,Zambia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,59.1
ZMB,Zambia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,65.6
ZMB,Zambia,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,39.394
ZMB,Zambia,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,3.984
ZMB,Zambia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,268.494
ZMB,Zambia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,6.301
ZMB,Zambia,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,5.316
ZMB,Zambia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,7.437
ZMB,Zambia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.52
ZMB,Zambia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,14.013
ZMB,Zambia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,85.987
ZMB,Zambia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,24.846
ZMB,Zambia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,42.721
ZWE,Zimbabwe,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,110.566
ZWE,Zimbabwe,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.682
ZWE,Zimbabwe,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,1.455
ZWE,Zimbabwe,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.797
ZWE,Zimbabwe,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.333
ZWE,Zimbabwe,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.315
ZWE,Zimbabwe,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.917
ZWE,Zimbabwe,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.594
ZWE,Zimbabwe,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,1443.459
ZWE,Zimbabwe,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,1903.015
ZWE,Zimbabwe,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,1659.431
ZWE,Zimbabwe,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.481
ZWE,Zimbabwe,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.46
ZWE,Zimbabwe,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.502
ZWE,Zimbabwe,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,17.825
ZWE,Zimbabwe,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,32.708
ZWE,Zimbabwe,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,50.652
ZWE,Zimbabwe,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,52.24
ZWE,Zimbabwe,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,48.948
ZWE,Zimbabwe,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,77.47
ZWE,Zimbabwe,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,88.12
ZWE,Zimbabwe,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,3.04
ZWE,Zimbabwe,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,618.33
ZWE,Zimbabwe,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,7.666
ZWE,Zimbabwe,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,7.204
ZWE,Zimbabwe,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,8.175
ZWE,Zimbabwe,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.474
ZWE,Zimbabwe,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,17.891
ZWE,Zimbabwe,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,82.109
ZWE,Zimbabwe,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,51.649
ZWE,Zimbabwe,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,64.59
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,25.496
ZZA.VHHD,Very High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,10.779
ZZA.VHHD,Very High Human Development,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,11.114
ZZA.VHHD,Very High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,14.483
ZZA.VHHD,Very High Human Development,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,15.608
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,15.975
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,15.261
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.979
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.223
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,27613.287
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,48635.827
ZZA.VHHD,Very High Human Development,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,37958.244
ZZA.VHHD,Very High Human Development,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.87
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.859
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.877
ZZA.VHHD,Very High Human Development,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.77
ZZA.VHHD,Very High Human Development,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,6.17
ZZA.VHHD,Very High Human Development,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,21.412
ZZA.VHHD,Very High Human Development,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,5.762
ZZA.VHHD,Very High Human Development,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,78.109
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,81.24
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,75.008
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,52.914
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,70.51
ZZA.VHHD,Very High Human Development,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,11.494
ZZA.VHHD,Very High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,20.834
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,15.429
ZZA.VHHD,Very High Human Development,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,11.609
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,11.443
ZZA.VHHD,Very High Human Development,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,11.787
ZZA.VHHD,Very High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.744
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,21.033
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,78.967
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,81.709
ZZA.VHHD,Very High Human Development,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,84.953
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,36.409
ZZB.HHD,High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,4.75
ZZB.HHD,High Human Development,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,21.266
ZZB.HHD,High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,7.966
ZZB.HHD,High Human Development,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,13.023
ZZB.HHD,High Human Development,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,13.178
ZZB.HHD,High Human Development,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.883
ZZB.HHD,High Human Development,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.953
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.384
ZZB.HHD,High Human Development,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,7159.068
ZZB.HHD,High Human Development,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,12667.395
ZZB.HHD,High Human Development,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,9941.11
ZZB.HHD,High Human Development,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.703
ZZB.HHD,High Human Development,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.684
ZZB.HHD,High Human Development,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.718
ZZB.HHD,High Human Development,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.551
ZZB.HHD,High Human Development,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,21.075
ZZB.HHD,High Human Development,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,30.575
ZZB.HHD,High Human Development,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,12.147
ZZB.HHD,High Human Development,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,73.527
ZZB.HHD,High Human Development,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,76.254
ZZB.HHD,High Human Development,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,70.937
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,56.175
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,77.302
ZZB.HHD,High Human Development,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,21.622
ZZB.HHD,High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,13.808
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,72.257
ZZB.HHD,High Human Development,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,7.387
ZZB.HHD,High Human Development,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,7.034
ZZB.HHD,High Human Development,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,7.745
ZZB.HHD,High Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.647
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,18.374
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,81.626
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,57.596
ZZB.HHD,High Human Development,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,66.851
ZZC.MHD,Medium Human Development,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,57.944
ZZC.MHD,Medium Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,1.253
ZZC.MHD,Medium Human Development,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,34.093
ZZC.MHD,Medium Human Development,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,2.439
ZZC.MHD,Medium Human Development,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.505
ZZC.MHD,Medium Human Development,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.258
ZZC.MHD,Medium Human Development,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,10.735
ZZC.MHD,Medium Human Development,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.845
ZZC.MHD,Medium Human Development,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.558
